28.75	106.02	20.998
28.75	106.02	23.998
28.75	106.02	26.998
28.75	106.02	29.998
28.75	116.8	11.999
28.75	116.8	14.999
28.75	116.8	17.999
28.75	116.8	20.998
28.75	116.8	23.998
28.75	116.8	26.998
28.75	118.59	8.9993
28.75	118.59	11.999
28.75	118.59	14.999
28.75	118.59	17.999
28.75	118.59	20.998
28.75	118.59	23.998
28.75	118.59	26.998
28.75	118.59	29.998
28.75	120.39	2.9998
28.75	120.39	5.9996
28.75	120.39	8.9993
28.75	120.39	11.999
28.75	120.39	14.999
28.75	120.39	17.999
28.75	120.39	20.998
28.75	120.39	23.998
28.75	120.39	26.998
28.75	120.39	29.998
28.75	120.39	32.998
28.75	122.19	2.9998
28.75	122.19	5.9996
28.75	122.19	8.9993
28.75	122.19	11.999
28.75	122.19	14.999
28.75	122.19	17.999
28.75	122.19	20.998
28.75	122.19	23.998
28.75	122.19	26.998
28.75	122.19	29.998
28.75	122.19	32.998
28.75	123.98	5.9996
28.75	123.98	8.9993
28.75	123.98	11.999
28.75	123.98	14.999
28.75	123.98	17.999
28.75	123.98	20.998
28.75	123.98	23.998
28.75	123.98	26.998
28.75	123.98	29.998
28.75	123.98	32.998
28.75	125.78	2.9998
28.75	125.78	5.9996
28.75	125.78	8.9993
28.75	125.78	11.999
28.75	125.78	14.999
28.75	125.78	17.999
28.75	125.78	20.998
28.75	125.78	23.998
28.75	125.78	26.998
28.75	125.78	29.998
28.75	125.78	32.998
28.75	127.58	2.9998
28.75	127.58	5.9996
28.75	127.58	8.9993
28.75	127.58	11.999
28.75	127.58	14.999
28.75	127.58	17.999
28.75	127.58	20.998
28.75	127.58	23.998
28.75	127.58	26.998
28.75	127.58	29.998
28.75	127.58	32.998
28.75	129.37	2.9998
28.75	129.37	5.9996
28.75	129.37	8.9993
28.75	129.37	11.999
28.75	129.37	14.999
28.75	129.37	17.999
28.75	129.37	20.998
28.75	129.37	23.998
28.75	129.37	26.998
28.75	129.37	29.998
28.75	129.37	32.998
28.75	131.17	2.9998
28.75	131.17	5.9996
28.75	131.17	8.9993
28.75	131.17	11.999
28.75	131.17	14.999
28.75	131.17	17.999
28.75	131.17	20.998
28.75	131.17	23.998
28.75	131.17	26.998
28.75	131.17	29.998
28.75	132.97	2.9998
28.75	132.97	5.9996
28.75	132.97	8.9993
28.75	132.97	11.999
28.75	132.97	14.999
28.75	132.97	17.999
28.75	132.97	20.998
28.75	132.97	23.998
28.75	132.97	26.998
28.75	132.97	29.998
28.75	134.77	2.9998
28.75	134.77	5.9996
28.75	134.77	8.9993
28.75	134.77	11.999
28.75	134.77	14.999
28.75	134.77	26.998
28.75	134.77	29.998
28.75	136.56	5.9996
28.75	136.56	8.9993
28.75	136.56	11.999
28.75	136.56	14.999
28.75	136.56	17.999
28.75	136.56	20.998
28.75	136.56	26.998
28.75	138.36	8.9993
28.75	138.36	11.999
28.75	138.36	14.999
28.75	138.36	17.999
28.75	138.36	20.998
28.75	140.16	17.999
30.547	91.641	23.998
30.547	93.437	20.998
30.547	93.437	23.998
30.547	93.437	26.998
30.547	93.437	29.998
30.547	93.437	32.998
30.547	95.234	11.999
30.547	95.234	14.999
30.547	95.234	17.999
30.547	95.234	20.998
30.547	95.234	23.998
30.547	95.234	26.998
30.547	95.234	29.998
30.547	95.234	32.998
30.547	97.031	8.9993
30.547	97.031	11.999
30.547	97.031	14.999
30.547	97.031	17.999
30.547	97.031	20.998
30.547	97.031	23.998
30.547	97.031	26.998
30.547	97.031	29.998
30.547	98.828	8.9993
30.547	98.828	11.999
30.547	98.828	14.999
30.547	98.828	17.999
30.547	98.828	20.998
30.547	98.828	23.998
30.547	98.828	26.998
30.547	98.828	29.998
30.547	98.828	32.998
30.547	100.62	8.9993
30.547	100.62	11.999
30.547	100.62	14.999
30.547	100.62	17.999
30.547	100.62	20.998
30.547	100.62	23.998
30.547	100.62	26.998
30.547	100.62	29.998
30.547	100.62	32.998
30.547	100.62	35.997
30.547	100.62	38.997
30.547	102.42	14.999
30.547	102.42	17.999
30.547	102.42	20.998
30.547	102.42	23.998
30.547	102.42	26.998
30.547	102.42	29.998
30.547	102.42	32.998
30.547	102.42	35.997
30.547	102.42	38.997
30.547	104.22	14.999
30.547	104.22	17.999
30.547	104.22	20.998
30.547	104.22	23.998
30.547	104.22	26.998
30.547	104.22	29.998
30.547	104.22	32.998
30.547	104.22	35.997
30.547	104.22	38.997
30.547	106.02	14.999
30.547	106.02	17.999
30.547	106.02	20.998
30.547	106.02	23.998
30.547	106.02	26.998
30.547	106.02	29.998
30.547	115	8.9993
30.547	115	11.999
30.547	115	14.999
30.547	115	17.999
30.547	116.8	5.9996
30.547	116.8	8.9993
30.547	116.8	11.999
30.547	116.8	14.999
30.547	116.8	17.999
30.547	116.8	20.998
30.547	116.8	23.998
30.547	116.8	26.998
30.547	116.8	29.998
30.547	118.59	2.9998
30.547	118.59	5.9996
30.547	118.59	8.9993
30.547	118.59	11.999
30.547	118.59	14.999
30.547	118.59	17.999
30.547	118.59	20.998
30.547	118.59	23.998
30.547	118.59	26.998
30.547	118.59	29.998
30.547	118.59	32.998
30.547	120.39	2.9998
30.547	120.39	5.9996
30.547	120.39	8.9993
30.547	120.39	11.999
30.547	120.39	14.999
30.547	120.39	17.999
30.547	120.39	20.998
30.547	120.39	23.998
30.547	120.39	26.998
30.547	120.39	29.998
30.547	120.39	32.998
30.547	120.39	35.997
30.547	120.39	38.997
30.547	122.19	2.9998
30.547	122.19	5.9996
30.547	122.19	8.9993
30.547	122.19	11.999
30.547	122.19	14.999
30.547	122.19	17.999
30.547	122.19	20.998
30.547	122.19	23.998
30.547	122.19	26.998
30.547	122.19	29.998
30.547	122.19	32.998
30.547	122.19	35.997
30.547	122.19	38.997
30.547	123.98	2.9998
30.547	123.98	5.9996
30.547	123.98	8.9993
30.547	123.98	11.999
30.547	123.98	14.999
30.547	123.98	17.999
30.547	123.98	20.998
30.547	123.98	23.998
30.547	123.98	26.998
30.547	123.98	29.998
30.547	123.98	32.998
30.547	123.98	35.997
30.547	123.98	38.997
30.547	123.98	41.997
30.547	123.98	44.997
30.547	125.78	2.9998
30.547	125.78	5.9996
30.547	125.78	8.9993
30.547	125.78	11.999
30.547	125.78	14.999
30.547	125.78	17.999
30.547	125.78	20.998
30.547	125.78	23.998
30.547	125.78	26.998
30.547	125.78	29.998
30.547	125.78	32.998
30.547	125.78	35.997
30.547	125.78	38.997
30.547	125.78	41.997
30.547	125.78	44.997
30.547	127.58	2.9998
30.547	127.58	5.9996
30.547	127.58	8.9993
30.547	127.58	11.999
30.547	127.58	14.999
30.547	127.58	17.999
30.547	127.58	20.998
30.547	127.58	23.998
30.547	127.58	26.998
30.547	127.58	29.998
30.547	127.58	32.998
30.547	127.58	35.997
30.547	127.58	38.997
30.547	127.58	41.997
30.547	127.58	44.997
30.547	129.37	2.9998
30.547	129.37	5.9996
30.547	129.37	8.9993
30.547	129.37	11.999
30.547	129.37	14.999
30.547	129.37	17.999
30.547	129.37	20.998
30.547	129.37	23.998
30.547	129.37	26.998
30.547	129.37	29.998
30.547	129.37	32.998
30.547	129.37	35.997
30.547	129.37	38.997
30.547	131.17	2.9998
30.547	131.17	5.9996
30.547	131.17	8.9993
30.547	131.17	11.999
30.547	131.17	14.999
30.547	131.17	17.999
30.547	131.17	20.998
30.547	131.17	23.998
30.547	131.17	26.998
30.547	131.17	29.998
30.547	131.17	32.998
30.547	131.17	35.997
30.547	132.97	2.9998
30.547	132.97	5.9996
30.547	132.97	8.9993
30.547	132.97	11.999
30.547	132.97	14.999
30.547	132.97	17.999
30.547	132.97	20.998
30.547	132.97	23.998
30.547	132.97	26.998
30.547	132.97	29.998
30.547	132.97	32.998
30.547	134.77	2.9998
30.547	134.77	5.9996
30.547	134.77	8.9993
30.547	134.77	11.999
30.547	134.77	14.999
30.547	134.77	17.999
30.547	134.77	20.998
30.547	134.77	23.998
30.547	134.77	26.998
30.547	134.77	29.998
30.547	136.56	2.9998
30.547	136.56	5.9996
30.547	136.56	8.9993
30.547	136.56	11.999
30.547	136.56	14.999
30.547	136.56	17.999
30.547	136.56	20.998
30.547	136.56	23.998
30.547	136.56	26.998
30.547	136.56	29.998
30.547	138.36	2.9998
30.547	138.36	5.9996
30.547	138.36	8.9993
30.547	138.36	11.999
30.547	138.36	14.999
30.547	138.36	17.999
30.547	138.36	20.998
30.547	138.36	23.998
30.547	140.16	2.9998
30.547	140.16	5.9996
30.547	140.16	8.9993
30.547	140.16	11.999
30.547	140.16	14.999
30.547	140.16	17.999
30.547	140.16	20.998
30.547	140.16	23.998
30.547	141.95	11.999
30.547	141.95	14.999
30.547	141.95	17.999
30.547	141.95	20.998
30.547	143.75	17.999
30.547	143.75	20.998
32.344	88.047	11.999
32.344	88.047	14.999
32.344	88.047	17.999
32.344	88.047	20.998
32.344	88.047	23.998
32.344	88.047	26.998
32.344	89.844	8.9993
32.344	89.844	11.999
32.344	89.844	14.999
32.344	89.844	17.999
32.344	89.844	20.998
32.344	89.844	23.998
32.344	89.844	26.998
32.344	89.844	29.998
32.344	89.844	32.998
32.344	91.641	8.9993
32.344	91.641	11.999
32.344	91.641	14.999
32.344	91.641	17.999
32.344	91.641	20.998
32.344	91.641	23.998
32.344	91.641	26.998
32.344	91.641	29.998
32.344	91.641	32.998
32.344	91.641	35.997
32.344	93.437	5.9996
32.344	93.437	8.9993
32.344	93.437	11.999
32.344	93.437	14.999
32.344	93.437	17.999
32.344	93.437	20.998
32.344	93.437	23.998
32.344	93.437	26.998
32.344	93.437	29.998
32.344	93.437	32.998
32.344	93.437	35.997
32.344	95.234	5.9996
32.344	95.234	8.9993
32.344	95.234	11.999
32.344	95.234	14.999
32.344	95.234	17.999
32.344	95.234	20.998
32.344	95.234	23.998
32.344	95.234	26.998
32.344	95.234	29.998
32.344	95.234	32.998
32.344	95.234	35.997
32.344	97.031	5.9996
32.344	97.031	8.9993
32.344	97.031	11.999
32.344	97.031	14.999
32.344	97.031	17.999
32.344	97.031	20.998
32.344	97.031	23.998
32.344	97.031	26.998
32.344	97.031	29.998
32.344	97.031	32.998
32.344	97.031	35.997
32.344	98.828	5.9996
32.344	98.828	8.9993
32.344	98.828	11.999
32.344	98.828	14.999
32.344	98.828	17.999
32.344	98.828	20.998
32.344	98.828	23.998
32.344	98.828	26.998
32.344	98.828	29.998
32.344	98.828	32.998
32.344	98.828	35.997
32.344	98.828	38.997
32.344	98.828	41.997
32.344	100.62	5.9996
32.344	100.62	8.9993
32.344	100.62	11.999
32.344	100.62	14.999
32.344	100.62	17.999
32.344	100.62	20.998
32.344	100.62	23.998
32.344	100.62	26.998
32.344	100.62	29.998
32.344	100.62	32.998
32.344	100.62	35.997
32.344	100.62	38.997
32.344	100.62	41.997
32.344	102.42	11.999
32.344	102.42	14.999
32.344	102.42	17.999
32.344	102.42	20.998
32.344	102.42	23.998
32.344	102.42	26.998
32.344	102.42	29.998
32.344	102.42	32.998
32.344	102.42	35.997
32.344	102.42	38.997
32.344	102.42	41.997
32.344	102.42	44.997
32.344	104.22	14.999
32.344	104.22	17.999
32.344	104.22	20.998
32.344	104.22	23.998
32.344	104.22	26.998
32.344	104.22	29.998
32.344	104.22	32.998
32.344	104.22	35.997
32.344	104.22	38.997
32.344	104.22	41.997
32.344	104.22	44.997
32.344	106.02	14.999
32.344	106.02	17.999
32.344	106.02	20.998
32.344	106.02	23.998
32.344	106.02	26.998
32.344	106.02	29.998
32.344	106.02	32.998
32.344	106.02	35.997
32.344	106.02	38.997
32.344	107.81	26.998
32.344	107.81	29.998
32.344	113.2	11.999
32.344	113.2	14.999
32.344	113.2	17.999
32.344	113.2	20.998
32.344	115	11.999
32.344	115	14.999
32.344	115	17.999
32.344	115	20.998
32.344	115	23.998
32.344	116.8	2.9998
32.344	116.8	5.9996
32.344	116.8	8.9993
32.344	116.8	11.999
32.344	116.8	14.999
32.344	116.8	17.999
32.344	116.8	20.998
32.344	116.8	23.998
32.344	116.8	26.998
32.344	116.8	29.998
32.344	116.8	32.998
32.344	116.8	35.997
32.344	118.59	2.9998
32.344	118.59	5.9996
32.344	118.59	8.9993
32.344	118.59	11.999
32.344	118.59	14.999
32.344	118.59	17.999
32.344	118.59	20.998
32.344	118.59	23.998
32.344	118.59	26.998
32.344	118.59	29.998
32.344	118.59	32.998
32.344	118.59	35.997
32.344	118.59	38.997
32.344	120.39	2.9998
32.344	120.39	5.9996
32.344	120.39	8.9993
32.344	120.39	11.999
32.344	120.39	14.999
32.344	120.39	17.999
32.344	120.39	20.998
32.344	120.39	23.998
32.344	120.39	26.998
32.344	120.39	29.998
32.344	120.39	32.998
32.344	120.39	35.997
32.344	120.39	38.997
32.344	120.39	41.997
32.344	122.19	2.9998
32.344	122.19	5.9996
32.344	122.19	8.9993
32.344	122.19	11.999
32.344	122.19	14.999
32.344	122.19	17.999
32.344	122.19	20.998
32.344	122.19	23.998
32.344	122.19	26.998
32.344	122.19	29.998
32.344	122.19	32.998
32.344	122.19	35.997
32.344	122.19	38.997
32.344	122.19	41.997
32.344	122.19	44.997
32.344	123.98	2.9998
32.344	123.98	5.9996
32.344	123.98	8.9993
32.344	123.98	11.999
32.344	123.98	14.999
32.344	123.98	17.999
32.344	123.98	20.998
32.344	123.98	23.998
32.344	123.98	26.998
32.344	123.98	29.998
32.344	123.98	32.998
32.344	123.98	35.997
32.344	123.98	38.997
32.344	123.98	41.997
32.344	123.98	44.997
32.344	123.98	47.996
32.344	125.78	2.9998
32.344	125.78	5.9996
32.344	125.78	8.9993
32.344	125.78	11.999
32.344	125.78	14.999
32.344	125.78	17.999
32.344	125.78	20.998
32.344	125.78	23.998
32.344	125.78	26.998
32.344	125.78	29.998
32.344	125.78	32.998
32.344	125.78	35.997
32.344	125.78	38.997
32.344	125.78	41.997
32.344	125.78	44.997
32.344	125.78	47.996
32.344	125.78	50.996
32.344	127.58	2.9998
32.344	127.58	5.9996
32.344	127.58	8.9993
32.344	127.58	11.999
32.344	127.58	14.999
32.344	127.58	17.999
32.344	127.58	20.998
32.344	127.58	23.998
32.344	127.58	26.998
32.344	127.58	29.998
32.344	127.58	32.998
32.344	127.58	35.997
32.344	127.58	38.997
32.344	127.58	41.997
32.344	127.58	44.997
32.344	127.58	47.996
32.344	129.37	2.9998
32.344	129.37	5.9996
32.344	129.37	8.9993
32.344	129.37	11.999
32.344	129.37	14.999
32.344	129.37	17.999
32.344	129.37	20.998
32.344	129.37	23.998
32.344	129.37	26.998
32.344	129.37	29.998
32.344	129.37	32.998
32.344	129.37	35.997
32.344	129.37	38.997
32.344	129.37	41.997
32.344	129.37	44.997
32.344	129.37	47.996
32.344	131.17	2.9998
32.344	131.17	5.9996
32.344	131.17	8.9993
32.344	131.17	11.999
32.344	131.17	14.999
32.344	131.17	17.999
32.344	131.17	20.998
32.344	131.17	23.998
32.344	131.17	26.998
32.344	131.17	29.998
32.344	131.17	32.998
32.344	131.17	35.997
32.344	131.17	38.997
32.344	131.17	41.997
32.344	131.17	44.997
32.344	132.97	2.9998
32.344	132.97	5.9996
32.344	132.97	8.9993
32.344	132.97	11.999
32.344	132.97	14.999
32.344	132.97	17.999
32.344	132.97	20.998
32.344	132.97	23.998
32.344	132.97	26.998
32.344	132.97	29.998
32.344	132.97	32.998
32.344	132.97	35.997
32.344	132.97	38.997
32.344	132.97	41.997
32.344	132.97	44.997
32.344	132.97	47.996
32.344	134.77	2.9998
32.344	134.77	5.9996
32.344	134.77	8.9993
32.344	134.77	11.999
32.344	134.77	14.999
32.344	134.77	17.999
32.344	134.77	20.998
32.344	134.77	23.998
32.344	134.77	26.998
32.344	134.77	29.998
32.344	134.77	32.998
32.344	134.77	35.997
32.344	134.77	38.997
32.344	134.77	41.997
32.344	134.77	44.997
32.344	136.56	2.9998
32.344	136.56	5.9996
32.344	136.56	8.9993
32.344	136.56	11.999
32.344	136.56	14.999
32.344	136.56	17.999
32.344	136.56	20.998
32.344	136.56	23.998
32.344	136.56	26.998
32.344	136.56	29.998
32.344	136.56	32.998
32.344	136.56	35.997
32.344	136.56	38.997
32.344	136.56	41.997
32.344	136.56	44.997
32.344	138.36	2.9998
32.344	138.36	5.9996
32.344	138.36	8.9993
32.344	138.36	11.999
32.344	138.36	14.999
32.344	138.36	17.999
32.344	138.36	20.998
32.344	138.36	23.998
32.344	138.36	26.998
32.344	138.36	29.998
32.344	138.36	32.998
32.344	138.36	35.997
32.344	138.36	38.997
32.344	140.16	2.9998
32.344	140.16	5.9996
32.344	140.16	8.9993
32.344	140.16	11.999
32.344	140.16	14.999
32.344	140.16	17.999
32.344	140.16	20.998
32.344	140.16	23.998
32.344	140.16	26.998
32.344	140.16	29.998
32.344	140.16	32.998
32.344	140.16	35.997
32.344	141.95	2.9998
32.344	141.95	5.9996
32.344	141.95	8.9993
32.344	141.95	11.999
32.344	141.95	14.999
32.344	141.95	17.999
32.344	141.95	20.998
32.344	141.95	23.998
32.344	141.95	26.998
32.344	141.95	32.998
32.344	143.75	2.9998
32.344	143.75	5.9996
32.344	143.75	8.9993
32.344	143.75	14.999
32.344	143.75	17.999
32.344	143.75	20.998
32.344	143.75	23.998
32.344	143.75	26.998
32.344	145.55	17.999
32.344	145.55	20.998
32.344	145.55	26.998
32.344	147.34	17.999
34.141	84.453	17.999
34.141	84.453	20.998
34.141	84.453	23.998
34.141	84.453	26.998
34.141	84.453	29.998
34.141	86.25	14.999
34.141	86.25	17.999
34.141	86.25	20.998
34.141	86.25	23.998
34.141	86.25	26.998
34.141	86.25	29.998
34.141	86.25	32.998
34.141	88.047	8.9993
34.141	88.047	11.999
34.141	88.047	14.999
34.141	88.047	17.999
34.141	88.047	20.998
34.141	88.047	23.998
34.141	88.047	26.998
34.141	88.047	29.998
34.141	88.047	32.998
34.141	88.047	35.997
34.141	89.844	8.9993
34.141	89.844	11.999
34.141	89.844	14.999
34.141	89.844	17.999
34.141	89.844	20.998
34.141	89.844	23.998
34.141	89.844	26.998
34.141	89.844	29.998
34.141	89.844	32.998
34.141	89.844	35.997
34.141	91.641	5.9996
34.141	91.641	8.9993
34.141	91.641	11.999
34.141	91.641	14.999
34.141	91.641	17.999
34.141	91.641	20.998
34.141	91.641	23.998
34.141	91.641	26.998
34.141	91.641	29.998
34.141	91.641	32.998
34.141	91.641	35.997
34.141	91.641	38.997
34.141	93.437	2.9998
34.141	93.437	5.9996
34.141	93.437	8.9993
34.141	93.437	11.999
34.141	93.437	14.999
34.141	93.437	17.999
34.141	93.437	20.998
34.141	93.437	23.998
34.141	93.437	26.998
34.141	93.437	29.998
34.141	93.437	32.998
34.141	93.437	35.997
34.141	93.437	38.997
34.141	95.234	2.9998
34.141	95.234	5.9996
34.141	95.234	8.9993
34.141	95.234	11.999
34.141	95.234	14.999
34.141	95.234	17.999
34.141	95.234	20.998
34.141	95.234	23.998
34.141	95.234	26.998
34.141	95.234	29.998
34.141	95.234	32.998
34.141	95.234	35.997
34.141	95.234	38.997
34.141	97.031	5.9996
34.141	97.031	8.9993
34.141	97.031	11.999
34.141	97.031	14.999
34.141	97.031	17.999
34.141	97.031	20.998
34.141	97.031	23.998
34.141	97.031	26.998
34.141	97.031	29.998
34.141	97.031	32.998
34.141	97.031	35.997
34.141	97.031	38.997
34.141	97.031	41.997
34.141	97.031	44.997
34.141	98.828	2.9998
34.141	98.828	5.9996
34.141	98.828	8.9993
34.141	98.828	11.999
34.141	98.828	14.999
34.141	98.828	17.999
34.141	98.828	20.998
34.141	98.828	23.998
34.141	98.828	26.998
34.141	98.828	29.998
34.141	98.828	32.998
34.141	98.828	35.997
34.141	98.828	38.997
34.141	98.828	41.997
34.141	98.828	44.997
34.141	100.62	2.9998
34.141	100.62	5.9996
34.141	100.62	8.9993
34.141	100.62	11.999
34.141	100.62	14.999
34.141	100.62	17.999
34.141	100.62	20.998
34.141	100.62	23.998
34.141	100.62	26.998
34.141	100.62	29.998
34.141	100.62	32.998
34.141	100.62	35.997
34.141	100.62	38.997
34.141	100.62	41.997
34.141	100.62	44.997
34.141	102.42	5.9996
34.141	102.42	8.9993
34.141	102.42	11.999
34.141	102.42	14.999
34.141	102.42	17.999
34.141	102.42	20.998
34.141	102.42	23.998
34.141	102.42	26.998
34.141	102.42	29.998
34.141	102.42	32.998
34.141	102.42	35.997
34.141	102.42	38.997
34.141	102.42	41.997
34.141	102.42	44.997
34.141	102.42	47.996
34.141	104.22	11.999
34.141	104.22	14.999
34.141	104.22	17.999
34.141	104.22	20.998
34.141	104.22	23.998
34.141	104.22	26.998
34.141	104.22	29.998
34.141	104.22	32.998
34.141	104.22	35.997
34.141	104.22	38.997
34.141	104.22	41.997
34.141	104.22	44.997
34.141	104.22	47.996
34.141	106.02	11.999
34.141	106.02	14.999
34.141	106.02	17.999
34.141	106.02	20.998
34.141	106.02	23.998
34.141	106.02	26.998
34.141	106.02	29.998
34.141	106.02	32.998
34.141	106.02	35.997
34.141	106.02	38.997
34.141	106.02	41.997
34.141	106.02	44.997
34.141	107.81	17.999
34.141	107.81	20.998
34.141	107.81	23.998
34.141	107.81	26.998
34.141	107.81	29.998
34.141	107.81	32.998
34.141	107.81	35.997
34.141	107.81	38.997
34.141	107.81	41.997
34.141	107.81	44.997
34.141	109.61	17.999
34.141	109.61	20.998
34.141	109.61	23.998
34.141	109.61	26.998
34.141	109.61	29.998
34.141	109.61	32.998
34.141	109.61	35.997
34.141	109.61	38.997
34.141	109.61	41.997
34.141	109.61	44.997
34.141	111.41	20.998
34.141	111.41	23.998
34.141	111.41	26.998
34.141	111.41	29.998
34.141	111.41	32.998
34.141	113.2	11.999
34.141	113.2	14.999
34.141	113.2	17.999
34.141	113.2	20.998
34.141	113.2	23.998
34.141	113.2	26.998
34.141	113.2	29.998
34.141	113.2	32.998
34.141	115	2.9998
34.141	115	5.9996
34.141	115	8.9993
34.141	115	11.999
34.141	115	14.999
34.141	115	17.999
34.141	115	20.998
34.141	115	23.998
34.141	115	26.998
34.141	115	29.998
34.141	115	32.998
34.141	115	35.997
34.141	115	38.997
34.141	116.8	2.9998
34.141	116.8	5.9996
34.141	116.8	8.9993
34.141	116.8	11.999
34.141	116.8	14.999
34.141	116.8	17.999
34.141	116.8	20.998
34.141	116.8	23.998
34.141	116.8	26.998
34.141	116.8	29.998
34.141	116.8	32.998
34.141	116.8	35.997
34.141	116.8	38.997
34.141	116.8	41.997
34.141	116.8	44.997
34.141	118.59	2.9998
34.141	118.59	5.9996
34.141	118.59	8.9993
34.141	118.59	11.999
34.141	118.59	14.999
34.141	118.59	17.999
34.141	118.59	20.998
34.141	118.59	23.998
34.141	118.59	26.998
34.141	118.59	29.998
34.141	118.59	32.998
34.141	118.59	35.997
34.141	118.59	38.997
34.141	118.59	41.997
34.141	118.59	44.997
34.141	118.59	47.996
34.141	120.39	2.9998
34.141	120.39	5.9996
34.141	120.39	8.9993
34.141	120.39	11.999
34.141	120.39	14.999
34.141	120.39	17.999
34.141	120.39	20.998
34.141	120.39	23.998
34.141	120.39	26.998
34.141	120.39	29.998
34.141	120.39	32.998
34.141	120.39	35.997
34.141	120.39	38.997
34.141	120.39	41.997
34.141	120.39	44.997
34.141	120.39	47.996
34.141	122.19	2.9998
34.141	122.19	5.9996
34.141	122.19	8.9993
34.141	122.19	11.999
34.141	122.19	14.999
34.141	122.19	17.999
34.141	122.19	20.998
34.141	122.19	23.998
34.141	122.19	26.998
34.141	122.19	29.998
34.141	122.19	32.998
34.141	122.19	35.997
34.141	122.19	38.997
34.141	122.19	41.997
34.141	122.19	44.997
34.141	122.19	47.996
34.141	122.19	50.996
34.141	123.98	2.9998
34.141	123.98	5.9996
34.141	123.98	8.9993
34.141	123.98	11.999
34.141	123.98	14.999
34.141	123.98	17.999
34.141	123.98	20.998
34.141	123.98	23.998
34.141	123.98	26.998
34.141	123.98	29.998
34.141	123.98	32.998
34.141	123.98	35.997
34.141	123.98	38.997
34.141	123.98	41.997
34.141	123.98	44.997
34.141	123.98	47.996
34.141	123.98	50.996
34.141	123.98	53.996
34.141	125.78	2.9998
34.141	125.78	5.9996
34.141	125.78	8.9993
34.141	125.78	11.999
34.141	125.78	14.999
34.141	125.78	17.999
34.141	125.78	20.998
34.141	125.78	23.998
34.141	125.78	26.998
34.141	125.78	29.998
34.141	125.78	32.998
34.141	125.78	35.997
34.141	125.78	38.997
34.141	125.78	41.997
34.141	125.78	44.997
34.141	125.78	47.996
34.141	125.78	50.996
34.141	125.78	53.996
34.141	127.58	2.9998
34.141	127.58	5.9996
34.141	127.58	8.9993
34.141	127.58	11.999
34.141	127.58	14.999
34.141	127.58	17.999
34.141	127.58	20.998
34.141	127.58	23.998
34.141	127.58	26.998
34.141	127.58	29.998
34.141	127.58	32.998
34.141	127.58	35.997
34.141	127.58	38.997
34.141	127.58	41.997
34.141	127.58	44.997
34.141	127.58	47.996
34.141	127.58	50.996
34.141	127.58	53.996
34.141	129.37	2.9998
34.141	129.37	5.9996
34.141	129.37	8.9993
34.141	129.37	11.999
34.141	129.37	14.999
34.141	129.37	17.999
34.141	129.37	20.998
34.141	129.37	23.998
34.141	129.37	26.998
34.141	129.37	29.998
34.141	129.37	32.998
34.141	129.37	35.997
34.141	129.37	38.997
34.141	129.37	41.997
34.141	129.37	44.997
34.141	129.37	47.996
34.141	129.37	50.996
34.141	129.37	53.996
34.141	131.17	2.9998
34.141	131.17	5.9996
34.141	131.17	8.9993
34.141	131.17	11.999
34.141	131.17	14.999
34.141	131.17	17.999
